text_norm,group_key,split
wanting. the sound is okay but the touch controls could benefit from more fine tuning and the app could get more controls,https://www.jumia.co.ke/itel-tws-budsfire-super-bass-earpods-6-hours-battery-life-bt-version-5.3-type-c-charging-10m-wireless-range-touch-control-silver-275345104.html,val
refurbished apple macbook pro 13&quot; core i5 2.4ghz 8gb ram 500gb hdd (mid 2012) macos installed laptop silver,https://www.kilimall.co.ke/listing/1001259613-Refurbished-Apple-MacBook-Pro-13-Core-i5-24GHz-8GB-RAM-500GB-HDD-Mid-2012-MacOS-Installed-Laptop-Silver,test
good phone. hold power for more than a day,https://www.jumia.co.ke/infinix-hot-60i-4g-6.7-8gb-ram-256gb-5160mah-dual-sim-black-1yr-wrty-325238715.html,train
best price for toshiba r63 refurbished ultra-slim laptop intel core i5 7th gen 8gb ram 256gb ssd affordable performance &amp; portability 13.3 inch hd display laptop windows 11 os good for business and student laptop color-black 1001023450,https://www.kilimall.co.ke/listing/1001023450-TOSHIBA-R63-i5-Laptop-133,train
brand new chuwi laptop corebook x 7430u 512gb+16gb 14&quot; ips screen 2k ultra-smooth multitasking win 11 wifi6 bluetooth 5.2 65w usb-c pd charging,https://www.kilimall.co.ke/listing/1001744092-Brand-New-Chuwi-Laptop-CoreBook-X-7430U-512GB16GB-14-IPS-Screen-2K-UltraSmooth-Multitasking-Win-11-WiFi6-Bluetooth-52-65W-USBC-PD-Charging,train
"infinix smart 10, 4gb ram 64gb. slimness smooth and clarity ????",https://www.jumia.co.ke/infinix-smart-10-6.67-4gb-ram-64gb-dual-sim-5000-mah-4g-black-1yr-wrty-325385282.html,train
"unexpected. from the discount applied to the original price to the delivery, i had a great experience with this purchase!",https://www.jumia.co.ke/infinix-note-50-pro-6.78-8gb-ram-256gb-dual-sim-5200mah-shadow-black-free-gift-1yr-wrty-316949276.html,train
this speaker changed my life!!! limited edition. outstanding. order today!!!,changed edition life limited order outstanding speaker this today,test
good and bad. the phone is good. but the power bank is not working very well,https://www.jumia.co.ke/redmi-15c-byxiaomi-6.9-8gb-ram-256gb-6000mah-dual-sim-black-1-yr-wrty-led-watch-earpods-cable-card-reader-power-bank-325233848.html,train
"love the phone ????,it is quality infinix hot 60i. am very happy and my device is functioning well,good camera,good storage,my wife doubted me when i ordered thinking that you will supply me with low quality phone than what i requested.thank you jumia",https://www.jumia.co.ke/infinix-hot-60i-4g-6.7-4gb-ram-128gb-dual-sim-5160mah-sleek-black-1yr-wrty-326262819.html,val
i like it. the power bank is not good,https://www.jumia.co.ke/redmi-15c-byxiaomi-6.9-8gb-ram-256gb-6000mah-dual-sim-black-1-yr-wrty-led-watch-earpods-cable-card-reader-power-bank-325233848.html,train
"phone. great features,worth the price,working well.delivered fast",https://www.jumia.co.ke/simi-s240-feature-phone-2.4inch-dual-sim-card-2500mah-325418761.html,train
amazing earbuds!!! buy now and next-level! buy now and thank me later!!!,amazing and buy earbuds later level next now thank,train
havit hf610 small home appliances-handheld high speed fan,https://www.kilimall.co.ke/listing/1001803647-Havit-HF610-Small-home-appliancesHandheld-high-speed-fan,val
it's battery life way too low. do a repair maybe,https://www.jumia.co.ke/c-idea-10.1-inch-android-tablet-pc-12-dual-camera-sim-8gb-ram-512gb-bluetooth-fntastic-green-178014578.html,val
amazing speaker!!! fantastic and limited time! buy now and thank me later!!!,amazing and buy fantastic later limited now speaker thank time,val
"nice phone. originality , afffordable and meets user expecations",https://www.jumia.co.ke/tecno-spark-40-6.67-hd-8gb-ram-128gb-dual-sim-5200mah-grey-free-led-watchearpodspowerbank-323701040.html,train
best price for infinix hot 60i 8(4+4)gb ram+128gb 6.7&#x27;&#x27; 120hz 4g slim phone dual sim 5160mah 45w fast charging 50mp camera side fingerprint lock ip64 gyroscope g81 ultimate one-tap ai smart phones color-sleek black storage-128gb+4gb 1001525845,https://www.kilimall.co.ke/listing/1001525845-Infinix-Hot-60i-Smartphone,train
amazing. love it so much,https://www.jumia.co.ke/a2-tablet-dual-sim-10.1-inch-844gb-ram128gb-rom-android-14-6000-mah-batterygray-redbeat-mpg8920968.html,test
best price for refurbished apple macbook pro 13&quot; core i5 2.4ghz 8gb ram 500gb hdd (mid 2012) macos installed laptop silver color-silver 1001259613,https://www.kilimall.co.ke/listing/1001259613-Refurbished-Apple-MacBook-Pro-13-Core-i5-24GHz-8GB-RAM-500GB-HDD-Mid-2012-MacOS-Installed-Laptop-Silver,test
"heating, cooling &amp; air quality",https://www.kilimall.co.ke/listing/1001338947-Generic-Portable-Electric-Fan-for-Laptop-Desktop-Cooling,train
long hours of listening without charging.. the best ever according to me.exactly,https://www.jumia.co.ke/oraimo-freepods-neo-enc-true-wireless-e-ar-buds-263388842.html,test
"best price for ailyons 2l electric kettle + free 4-way extension cable – coil-less water heater &amp; boiler jug, fast boil, stainless steel, durable &amp; convenient home appliance set power king socket color-silver 1001789995",https://www.kilimall.co.ke/listing/1001789995-AILYONS-2L-Electric-Kettle-Free-4Way-Extension-Cable-CoilLess-Water-Heater-Boiler-Jug-Fast-Boil-Stainless-Steel-Durable-Convenient-Home-Appliance-Set-Power-King-Socket,train
quality. works perfectly and is good as described bt the battery drains too first,https://www.jumia.co.ke/villaon-v120-1.77-1000mah-triple-sim-feature-phone-blue-326369895.html,test
【limited offer】 eurochef egt55-3g1e-e 55l home improvement free standing gas cooker 3 gas + 1 hot plate kitchen appliance with electric oven,https://www.kilimall.co.ke/listing/2488867-Eurochef-55L-Gas-Cooker-3G1H,train
great product. arrived exactly as advertised and has good sound,https://www.jumia.co.ke/oraimo-spacebuds-lite-true-wireless-earbuds-sound360-anti-lost-black-325602719.html,train
this shoe changed my life!!! hurry up. powerful. order today!!!,changed hurry life order powerful shoe this today,test
best price for fan heater 2000w fast heating large vents portable compact size overheating protection safe home appliance color-white 1001780323,https://www.kilimall.co.ke/listing/1001780323-Fan-Heater-2000W-Fast-Heating-Large-Vents-Portable-Compact-Size-Overheating-protection-Safe-Home-Appliance,val
unbeatable shoe! highly rated! life changing! five stars!!!,changing five highly life rated shoe stars unbeatable,train
i like it but the camera not what i expected. i expected a better camera and the gifts are perfect they are good,https://www.jumia.co.ke/samsung-galaxy-a16-6.7-hd-4gb-ram-128gb-dual-sim-50mp-5000mah-black-free-gifts-airpods-smart-watch-powerbank-297282814.html,train
brand new dell touchscreen x360 4gb ram fhd 12&#39; display lightweight fast notebook 128gb ssd plus 500gb cloud storage upgradable online work laptop multitasking suitable for student windows 11,https://www.kilimall.co.ke/listing/1001538919-Lenovo-Chromebook-4GB-RAM-12-FHD,val
i like it. the product is good,https://www.jumia.co.ke/itel-itel-storm-ultra-2.02-hd-scratchproof-o23-metal-crafted-black-298479867.html,train
best price for limited time offer hp notebook 250g6 intel pentium 8gb ram 256gb ssd storage 15.6 inch screen size with windows and office installed refurbished computer | notebook laptop color-gray 1001130860,https://www.kilimall.co.ke/listing/1001130860-Limited-Time-Offer-Hp-Notebook-250G6-Intel-Pentium-8GB-RAM-256GB-SSD-Storage-156-Inch-Screen-Size-With-Windows-and-Office-Installed-Refurbished-Computer-Notebook-Laptop,train
punchy machine. perfect for one room usage and as a personal speaker,https://www.jumia.co.ke/oraimo-spacebox-active-wireless-speaker-25w-powerful-sound-portable-black-326439009.html,train
best price for rashnik single hot plate electric cooker is home for quality and durable home appliances. our products are made from high quality materials that guarantee durability of our products.this porta color-black 1001767526,https://www.kilimall.co.ke/listing/1001767526-Rashnik-single-hot-plate-electric-cooker-is-home-for-quality-and-durable-home-appliances-Our-products-are-made-from-high-quality-materials-that-guarantee-durability-of-our-productsThis-porta,val
【limited offer】euroken euro55-4g-g 50l home improvement free standing full gas cooker kitchen appliance with gas oven 4 burners 50x55cm,https://www.kilimall.co.ke/listing/1001103226-Euroken-50L-Standing-Gas-Cooker-4-Burners,train
"perfect bag 10/10!!! next-level, act fast, and super fast delivery!!!",act and bag delivery fast level next perfect super,train
">>>extension ; 4 way extension white with a 3m long cable which can withhold all home appliances color-white 1001729462"">",https://www.kilimall.co.ke/listing/1001729462-CLEARING-SALEEXTENSION-4-WAY-EXTENSION-WHITE-WITH-A-3M-LONG-CABLE-WHICH-CAN-WITHHOLD-ALL-HOME-APPLIANCES,train
"best price for military watch land air force outdoor sports watches army men&#x27;s twristwatch swiss braided watchband, braided wristband nylon watch trend matching gifts party sports running color-green size-one size 1956957",https://www.kilimall.co.ke/listing/14079876-Military-Watch-Land-Air-Force-Outdoor-Sports-Watches-Army-Mens-twristwatch-Swiss-Braided-watchband-Braided-Wristband-Nylon-Watch-Trend-Matching-Gifts-Party-Sports-Running-blackone-size,train
"bad quality with misleading descriptions. you get what you pay for do not buy this if you intend to use it seriously, it's laggy will get no software updates after android 14 , tiny battery for a tablet that somehow takes up to 3 hours to fill up with a30w charger, it's very laggy especially with video , tye videos are not great quality all look like 420p quality, don't even think about gaming. it's somehow a budget tablet with no headphone jack. there's so many things wrong with this just save your money and add 15k to buy something that rhymes with the word they're trying to sound like . it also doesn't even come with a charger and good luck getting a case for it even if you want to buy it separately",https://www.jumia.co.ke/a2-tablet-dual-sim-10.1-inch-844gb-ram128gb-rom-android-14-6000-mah-batterygray-redbeat-mpg8920968.html,test
refurbished oppo a3 f7 smart phone 128gb+4gb 6.23&quot; 3500mah phone dual sim 4g phone refurbished phone smartphones mobile phones 128gb phone 4g phone oppp phone smartphone,https://www.kilimall.co.ke/listing/1000378067-Refurbished-OPPO-A3-F7-Smart-Phone-128GB4GB-623-3500mAh-phone-Dual-SIM-4G-phone-Refurbished-Phone-SmartPhones-Mobile-Phones-128GB-phone-4G-Phone-oppp-phone-smartphone,train
"best phone ever, special. risk-free. don't miss this deal!!!",best deal don't ever free miss phone risk special this,test
best price for electromate 2 burner stainless steel gas cooker – durable tabletop lpg stove with brass burners &amp; flame control – compact cooking appliance for home use color-black 1001058752,https://www.kilimall.co.ke/listing/10002226085-ElectroMate-2-Burner-Stainless-Steel-Gas-Cooker-Durable-Tabletop-LPG-Stove-with-Brass-Burners-Flame-Control-Compact-Cooking-Appliance-for-Home-Use-Silver,train
phone quality. the phone was exactly as i ordered. high quality and the original phone. delivery was done on time. good work!,https://www.jumia.co.ke/samsung-galaxy-a16-6.7-128gb-4gb-ram-dual-sim-5000mah-black-free-gifts-325377699.html,train
good watch. sleek design &amp; colour ++ keep charge for long,https://www.jumia.co.ke/itel-smartwatch-edge-r1-pro-043-1.43-super-amoled-display-5-minute-charge-24-hour-usageip68-waterproof-308793532.html,train
"system storage. system storage is too small, 4.75 gb of internal storage really disappointed, everything else including image quality, sound and network connectivity is dope ????",https://www.jumia.co.ke/tv-32-inches-qled-smart-tv-frameless-bluetooth-android14-wifi-digital-netflix-youtube-prime-32-television-1-year-warranty-new-launch-price-wall-mount-free-gift-itel-mpg9993922.html,train
best price for redmi 15c 128gb rom 8(4+4) gb ram 6.9&#x27;&#x27; lcd 50mp main camera 8mp selfie camera 6000mah 33w fast charger android 15 xiaomi hyper os 2 mediatek side fingerprint smart phones + free gifts for you color-midnight black storage-128gb+ 8(4+4 )gb 1001618759,https://www.kilimall.co.ke/listing/1001618759-XIAOMI-REDMI-15C-128GB-Smartphone,train
unbeatable watch! special! incredible! five stars!!!,five incredible special stars unbeatable watch,train
charging. 1hr15mins 100%,https://www.jumia.co.ke/samsung-25w-watts-fast-charger-adapter-for-galaxy-a15a25a05ss23fe-with-type-c-output-300295763.html,val
"itel a90 128gb+12(4+8)gb ram 6.6“ 90hz display phone dual sim 4g network 13mp camera fingerprint unlock 15w 5000 mah battery android 14 smart phones+ free gifts(watch,powerbank ,speaker +earpods)",https://www.kilimall.co.ke/listing/1001758698-Itel-A90-128GB1248GB-RAM-66-90HZ-Display-Phone-Dual-SIM-4G-Network-13MP-Camera-Fingerprint-Unlock-15W-5000-mAh-Battery-Android-14-Smart-Phones-FREE-GIFTSWATCHPOWERBANK-SPEAKER-EARPODS,train
limited time deals!!samsung galaxy a06 64gb/128gb+4gb 50mp camera 6.7&quot; 90hz mtk helio g85 (12nm) 5000mah 25w type-c charge android 14 side fingerprint unlock phone smart phone+free gifts,https://www.kilimall.co.ke/listing/1001319381-Samsung-Galaxy-A06-64GB128GB-Smartphone,train
"brand new touchscreen lenovo chromebook notebook pc 11&quot; intel lpddr 4gb 32gb storage chrome os ash gray portable laptop plus free wireless mouse, otg adapter and free 16gb flash disk",https://www.kilimall.co.ke/listing/1001673674-Lenovo-Chromebook-11-Notebook-PC,train
it's a good watch. reccommended. make it download and save profile pictures,https://www.jumia.co.ke/itel-smartwatch-edge-r1-pro-043-1.43-super-amoled-display-5-minute-charge-24-hour-usageip68-waterproof-308793532.html,train
small appliance parts &amp; accessories,https://www.kilimall.co.ke/listing/1001729462-CLEARING-SALEEXTENSION-4-WAY-EXTENSION-WHITE-WITH-A-3M-LONG-CABLE-WHICH-CAN-WITHHOLD-ALL-HOME-APPLIANCES,train
"(free mouse) lenovo yoga 11e 4gb ram 128gb ssd 2 in 1 touchscreen x360 laptop refurbished laptop , black , 12&quot; inch , installed windows 11 pro yoga 11e",https://www.kilimall.co.ke/listing/2855837-Lenovo-Yoga-11e-2in1-Laptop,train
great. 5/5 enjoying the music,https://www.jumia.co.ke/bensoo-m10-bluetooth-headsets-wireless-earphones-earbuds-ear-325032055.html,test
infinix hot 60i 256gb+16(8+8)gb 6.7&quot; 120hz 4g slim phone dual sim 5160mah 45w fast charging 50mp camera fingerprint lock ip64 gyroscope g81 ultimate one-tap ai smart phones,https://www.kilimall.co.ke/listing/1001361489-Infinix-Hot-60i-256GB-Smartphone,train
sd card is not there and no calculator. no sd card,https://www.jumia.co.ke/renewed-badili-samsung-galaxy-a20-smartphone-refurbished-android-phone-32gb-rom-3gb-ram-single-sim-black-free-32gb-memory-card.-203992828.html,train
amazing shoe!!! superb and buy this! buy now and thank me later!!!,amazing and buy later now shoe superb thank this,test
best price for men running shoes outdoor sport sneakers man vulcanized shoes flat casual sneakers for men shoes 2026 new brand footwear color-beige orange size-eu41 1001610529,https://www.kilimall.co.ke/listing/10004811517,train
ailyons electric kettle and iron box bundle | 2.2l stainless steel water heater jug &amp; dry iron with automatic shut-off | home kitchen appliance set,https://www.kilimall.co.ke/listing/2438056-AILYONS-Electric-Kettle-22L-Stainless-Steel,train
quality. the besttttt!!!,https://www.jumia.co.ke/xiaomi-redmi-15-4g-6.9-8gb-ram-256gb-7000mah-black-25-months-warranty-325669155.html,train
loved it. original comes with a screen protector already installed. love the specs and battery doesn't drain .would highly recommend,https://www.jumia.co.ke/xiaomi-redmi-15-4g-6gb-ram-128gb-7000mah-black-2yrs-wrty-325627719.html,val
amazing laptop!!! best seller and limited stock! buy now and thank me later!!!,amazing and best buy laptop later limited now seller stock thank,train
hp probook 440 g4 laptop | intel core i3 7th generation | 4gb ddr4 ram | 128gb ssd storage | 14 inch hd display | refurbished laptop | windows 10 professional | lightweight business notebook,https://www.kilimall.co.ke/listing/1001514979-HP-ProBook-440-G3-Ultrabook,test
i agree to kilimall terms &amp; conditions and privacy policy,https://www.kilimall.co.ke/listing/1000100017-Euroken-Euro6531EE-Standing-Gas-Cooker,test
"perfect earbuds 10/10!!! order today, risk free, and super fast delivery!!!",and delivery earbuds fast free order perfect risk super today,train
2l kitchen home appliance bpa free interior safe material electric kettle,https://www.kilimall.co.ke/listing/1001778481-2L-Kitchen-Home-Appliance-BPA-Free-Interior-Safe-Material-Electric-Kettle,val
amazing speaker!!! superb and risk-free! buy now and thank me later!!!,amazing and buy free later now risk speaker superb thank,test
"best price for brand new chuwi laptop corebook i3 10th ultrabook: (kama i7 7th), 8gb+256gb ssd, 14&quot; full hd ultrabook with long battery life &amp; win 11 system wifi6 bluetooth 5.2 color-silver gray 1001567710",https://www.kilimall.co.ke/listing/1001567710-CHUWI-Corebook-i3-10th-14-FHD-Laptop,val
battery health. comfy and good sound quality,https://www.jumia.co.ke/oraimo-boompop-lite-enc-over-ear-wireless-headphones-gold-312876056.html,train
perfect. the phone is oerfect,https://www.jumia.co.ke/itel-s26-ultra-6.78-256gb-8gb-ram-dual-sim-6000mah-blackblue-1-yr-wrty-325725329.html,train
air humidifier cute aroma diffuser with led night light cool mist humidifiers for bedroom home car plants purifier humificador home appliances,https://www.kilimall.co.ke/listing/2457695-Air-Humidifier-Cute-Aroma-Diffuser-LED,train
disappointed. the charger didn't charge upto now,https://www.jumia.co.ke/gueeton-stereo-f9-bluetooth-earphone-power-headset-35221857.html,train
"best price for lenovo thinkpad x390 yoga – intel core i5 8th gen, 16gb ram, 256gb ssd, 13.3&quot; full hd touchscreen, x360 convertible, windows 11 pro with ms office 2021, premium business laptop color-black 1001764995",https://www.kilimall.co.ke/listing/1001764995-Lenovo-ThinkPad-X390-Yoga-Intel-Core-i5-8th-Gen-16GB-RAM-256GB-SSD-133-Full-HD-Touchscreen-x360-Convertible-Windows-11-Pro-with-MS-Office-2021-Premium-Business-Laptop,train
amazing blender!!! get yours and strongly recommend! buy now and thank me later!!!,amazing and blender buy get later now recommend strongly thank yours,train
"ships from syokimau/mlolongo , select an address to view delivery times.",https://www.kilimall.co.ke/listing/1001031918-LIMETED-TIME-DEALSSamsung-Galaxy-A06-128GB4GB-MTK-Helio-G85-12nm-50MP-Dual-Camera-67-Large-Display-5000mAh-25W-TypeC-Charge-Android-14-Smart-Phones-Side-Fingerprint-Unlock-phoneFREEBIES,train
limited time offer hp notebook 250g6 intel pentium 8gb ram 256gb ssd storage 15.6 inch screen size with windows and office installed refurbished computer | notebook laptop,https://www.kilimall.co.ke/listing/1001130860-Limited-Time-Offer-Hp-Notebook-250G6-Intel-Pentium-8GB-RAM-256GB-SSD-Storage-156-Inch-Screen-Size-With-Windows-and-Office-Installed-Refurbished-Computer-Notebook-Laptop,train
typ c output. make the type c port also an output,https://www.jumia.co.ke/kuhl-kuhl-k1-20000mah-power-bank-high-capacity-portable-charger-for-phones-usb-devices-326556329.html,train
amazing shoe!!! highly rated and revolutionary! buy now and thank me later!!!,amazing and buy highly later now rated revolutionary shoe thank,train
good network coverage. kazuri sana,https://www.jumia.co.ke/villaon-v110-1.77-1000mah-dual-sim-black-326370555.html,train
awesome. bought it for my mom and she absolutely love it,https://www.jumia.co.ke/xiaomi-redmi-note-15-6.8-6gb-ram-128gb-6000mah-black-25-months-warranty-free-buds-6-play-326643216.html,train
best price for redmi 15c 128gb storage upto 8gb ram 6.9&#x27;&#x27; lcd 50mp main camera 6000mah 33w fast charger android 15 xiaomi hyper os 2 side fingerprint smartphopne smart phones with free gifts!!! color-midnight black storage-128gb + 8(4+4)gb 1001494800,https://www.kilimall.co.ke/listing/1001494800-XIAOMI-REDMI-15C-128GB-8GB-69-50MP-Smartphone,train
"ships from mavoko , select an address to view delivery times.",https://www.kilimall.co.ke/listing/1000192714-realme-Note-50-90Hz-Smartphone,train
redmi 15c 128gb storage upto 8gb ram 6.9&#39;&#39; lcd 50mp main camera 6000mah 33w fast charger android 15 xiaomi hyper os 2 side fingerprint smartphopne smart phones with free gifts!!!,https://www.kilimall.co.ke/listing/1001494800-XIAOMI-REDMI-15C-128GB-8GB-69-50MP-Smartphone,train
refurbished sony vaio vjp131 intel core i5 5th generation laptop 4gb ram 128gb ssd lightweight laptop good for students &amp; business usb 3.0 hdmi vga wi-fi ports bluetooth hd webcam intel hd graphics,https://www.kilimall.co.ke/listing/1001757614-Refurbished-Sony-Vaio-VJP131-Intel-Core-i5-5th-generation-laptop-4GB-RAM-128GB-SSD-Lightweight-Laptop-good-for-Students-Business-USB-30-HDMI-VGA-WiFi-ports-Bluetooth-HD-webcam-Intel-HD-Graphics,train
faulty. they don't even go on let alone work,https://www.jumia.co.ke/richripple-sports-bluetooth-into-the-ear-neck-hanging-type-running-stereo-large-capacity-wireless-earphone-179381069.html,train
best price for electric fan portable cooling for laptops silent usb fan for home officeoutdoor desktop cooler camping air appliances local fast delivery color-green 1001338947,https://www.kilimall.co.ke/listing/1001338947-Generic-Portable-Electric-Fan-for-Laptop-Desktop-Cooling,train
overheating prot color-iron box + water dispenser pump 1001415714,https://www.kilimall.co.ke/listing/1001415714-AILYONS-High-Performance-Home-Appliance-Energy-Efficient-Dry-Iron-Box-Ironbox-FREE-GIFT-Rechargeable-Dining-Table-Water-Hand-Pump-Dispenser1000WCompact-designNonstick-soleplateOverheating-prot,train
best price for refurbished sony vaio vjp131 intel core i5 5th generation laptop 4gb ram 128gb ssd lightweight laptop good for students &amp; business usb 3.0 hdmi vga wi-fi ports bluetooth hd webcam intel hd graphics color-black 4gb +128ssd 1001757614,https://www.kilimall.co.ke/listing/1001757614-Refurbished-Sony-Vaio-VJP131-Intel-Core-i5-5th-generation-laptop-4GB-RAM-128GB-SSD-Lightweight-Laptop-good-for-Students-Business-USB-30-HDMI-VGA-WiFi-ports-Bluetooth-HD-webcam-Intel-HD-Graphics,train
like it. good device at this price,https://www.jumia.co.ke/renewed-badili-samsung-galaxy-a20-smartphone-refurbished-android-phone-32gb-rom-3gb-ram-single-sim-black-free-32gb-memory-card.-203992828.html,train
amazing shoe!!! hurry up and perfect gift! buy now and thank me later!!!,amazing and buy gift hurry later now perfect shoe thank,train
absolutely shitty. battery life is horrible,https://www.jumia.co.ke/richripple-sports-bluetooth-into-the-ear-neck-hanging-type-running-stereo-large-capacity-wireless-earphone-179381069.html,train
amazing blender!!! world class and buy now! buy now and thank me later!!!,amazing and blender buy class later now thank world,train
redmi 15c 128gb storage upto 8(4+4)gb ram 6.9&#39;&#39; fhd immersive display 50mp main cam +8mp front 6000mah 33w fast charger xiaomi hyper os side fingerprint smartphone smart phones,https://www.kilimall.co.ke/listing/10004045425,train
best price for lenovo touchscreen chromebook 4gb ram fhd 12&#x27; display lightweight fast notebook 500gb cloud storage upgradable online work students laptop multitasking x360 plus free 16gb flash disk or wireless mouse color-black 1001625181,https://www.kilimall.co.ke/listing/1001625181-Lenovo-Chromebook-4GB-RAM-FHD-12-Notebook,train
"perfect bag 10/10!!! hot deal, dont miss, and super fast delivery!!!",and bag deal delivery dont fast hot miss perfect super,train
brand new samsung galaxy a05s 128gb+4gb 50mp triple camera snapdragon 680 6.7&quot; 90hz display android 13 5000mah 25w type-c charge smart phones phone,https://www.kilimall.co.ke/listing/3056589-Samsung-Galaxy-A05S-128GB-Smartphone,train
increase battery capacity. amoled screen and the fingerprint,https://www.jumia.co.ke/xiaomi-redmi-note-15-6.77-8gb-ram-256gb-6000mah-black-25-months-warranty-free-buds-6-play-326642290.html,train
best price for 【limited offer】euroken euro55-4g-g 50l home improvement free standing full gas cooker kitchen appliance with gas oven 4 burners 50x55cm color-black 1001103226,https://www.kilimall.co.ke/listing/1001103226-Euroken-50L-Standing-Gas-Cooker-4-Burners,train
"it typically features a 3-speed control panel, adjustable tilt, and wide o color-white size-16 inch 1001646722",https://www.kilimall.co.ke/listing/1001646722-Ailyons-16inch-Wall-Fan,train
"best speaker ever, luxury. long lasting. don't miss this deal!!!",best deal don't ever lasting long luxury miss speaker this,train
unbeatable kettle! unbelievable! buy this! five stars!!!,buy five kettle stars this unbeatable unbelievable,train
unbeatable shoe! buy this! best purchase! five stars!!!,best buy five purchase shoe stars this unbeatable,train
{free mouse } hp elitebook 8460p core i5 8gb ram 500gb hdd 4th generation refurbished laptop 14&quot; inch windows 10 pro plus + free mouse laptops computer pc notebook,https://www.kilimall.co.ke/listing/3041415-Dell-EliteBook-8460p-Laptop,test
best price for [tech week] new arrival samsung galaxy a07 128gb+4gb mtk helio g99 6.7&quot; 90hz 50mp dual camera 5000mah 25w type-c charge android 15 smart phones ip54 waterproof side fingerprint phone color-black storage-128gb+4gb 1001434746,https://www.kilimall.co.ke/listing/1001434746-Samsung-Galaxy-A07-128GB-Smartphone,val
amazing kettle!!! world class and first class! buy now and thank me later!!!,amazing and buy class first kettle later now thank world,train
i love it.. this is my first time purchasing a smartwatch. so far am loving it. i am testing the battery to see how it holds up,https://www.jumia.co.ke/oraimo-watch-nova-2-2.01-amoled-screen-smart-watch-325730826.html,train
good. its alright. just as advertised ????????,https://www.jumia.co.ke/infinix-hot-60i-4g-6.7-6gb-ram-128gb-5160mah-silver-1yr-wrty-325238710.html,test
awesome.. it is very effective,https://www.jumia.co.ke/samsung-25w-watts-fast-charger-adapter-for-galaxy-a15a25a05ss23fe-with-type-c-output-300295763.html,val
"a good purchase. loving every specs of this phone. a good camera, battery and sleek appearance. i recommend",https://www.jumia.co.ke/xiaomi-redmi-note-15-6.8-6gb-ram-128gb-6000mah-black-25-months-warranty-free-buds-6-play-326643216.html,train
"its good product. l just like it ,it's a nice phone",https://www.jumia.co.ke/tecno-spark-40-6.67-hd-8gb-ram-128gb-dual-sim-50mp-5200mah-with-free-gifts-airpods-led-watch-powerbank-for-you-titanium-grey-323688387.html,train
"best price for ramtons sandwich maker tooster ramtons is a leading manufacturer of electronic home appliances. their products are affordable, innovative and durable. for every household and kitchen need, ramtons h color-white 1001792375",https://www.kilimall.co.ke/listing/1001792375-Ramtons-sandwich-maker-tooster-Ramtons-is-a-leading-manufacturer-of-electronic-home-appliances-Their-products-are-affordable-innovative-and-durable-For-every-household-and-kitchen-need-Ramtons-h,train
i like it. love it and so nice and good,https://www.jumia.co.ke/desktop-smartphone-holder-foldable-phone-stand-black-generic-mpg416630.html,train
⚡ flash offer ⚡ – 1pc premier 90l single door refrigerator energy saving compact fridge freezer low noise durable home appliance,https://www.kilimall.co.ke/listing/1001810993-FLASH-OFFER-1PC-Premier-90L-Single-Door-Refrigerator-Energy-Saving-Compact-Fridge-Freezer-Low-Noise-Durable-Home-Appliance,train
everything. the survernior it came with,https://www.jumia.co.ke/redmi-15c-byxiaomi-6.9-4gb-ram-128gb-6000mah-with-free-gifts-airpods-led-watch-powerbank-black-325233624.html,test
foregin particles. earpiece unprotected,https://www.jumia.co.ke/infinix-hot-60i-4g-6.7-4gb-ram-128gb-dual-sim-5160mah-sleek-black-1yr-wrty-326262819.html,val
refurbished thinkpad yoga 11e touch screen x360 intel celeron 4gb ram 128gb ssd 11.6 inches laptop,https://www.kilimall.co.ke/listing/1001773856-Refurbished-ThinkPad-Yoga-11e-Touch-Screen-x360-Intel-Celeron-4GB-Ram-128GB-SSD-116-inches-Laptop,train
limited offers!!! brand new samsung galaxy a17 128gb/256gb+4gb/6gb/8gb 6.7&quot; super amoled display 50mp triple camera android 15 ip54 waterproof 5000mah 25w type-c charge ai smart phones phone,https://www.kilimall.co.ke/listing/1001768450-LIMITED-OFFERS-BRAND-NEW-SAMSUNG-GALAXY-A17-128GB256GB4GB6GB8GB-67-Super-AMOLED-Display-50MP-Triple-Camera-Android-15-IP54-Waterproof-5000mAh-25W-TypeC-Charge-AI-Smart-Phones-phone,train
best price for 2pcs men&#x27;s fashion classic mens watches versatile trend business calendar quartz watch alloy bracelet color-golden shell black belt 3026181,https://www.kilimall.co.ke/listing/19879727-2PCS-Mens-Fashion-Classic-Mens-Watches-Versatile-Trend-Business-Calendar-Quartz-Watch-Alloy-Bracelet-Golden-shell-black-belt,train
"perfect blender 10/10!!! ultimate, bargain, and super fast delivery!!!",and bargain blender delivery fast perfect super ultimate,train
best price for dell latitude 3190 x360 touchscreen intel pentium 4gb ram 128gb ssd 12 inch screen size refurbished laptop with windows 10 pro and microsoft office installed computer notebook techno supreme suppliers color-gray 1001687001,https://www.kilimall.co.ke/listing/1001687001-Dell-Latitude-3190-x360-Touchscreen-Intel-Pentium-4GB-RAM-128GB-SSD-12-Inch-Screen-Size-Refurbished-Laptop-With-Windows-10-Pro-and-Microsoft-Office-Installed-Computer-Notebook-Techno-Supreme-Suppliers,train
redmi 15c. good product as advertised,https://www.jumia.co.ke/redmi-15c-byxiaomi-4g-6.9-6gb-ram-128gb-6000mah-black-25-months-warranty-325507985.html,train
