text,label,source_url,date,platform,user,rating,record_id
"(FREE MOUSE) LENOVO YOGA 11E 4GB RAM 128GB SSD 2 IN 1 TOUCHSCREEN X360 LAPTOP REFURBISHED LAPTOP , BLACK , 12&quot; INCH , INSTALLED WINDOWS 11 PRO yoga 11e",0,https://www.kilimall.co.ke/listing/2855837-Lenovo-Yoga-11e-2in1-Laptop,,kilimall,Anonymous,,r0000429
Infinix Hot 60i 256GB+16(8+8)GB 6.7&quot; 120Hz 4G Slim Phone Dual SIM 5160mAh 45W Fast Charging 50MP Camera Fingerprint Lock IP64 Gyroscope G81 Ultimate One-Tap AI Smart Phones,0,https://www.kilimall.co.ke/listing/1001361489-Infinix-Hot-60i-256GB-Smartphone,,kilimall,Anonymous,,r0000431
sd card is not there and no calculator. No sd card,0,https://www.jumia.co.ke/renewed-badili-samsung-galaxy-a20-smartphone-refurbished-android-phone-32gb-rom-3gb-ram-single-sim-black-free-32gb-memory-card.-203992828.html,21-03-2025,jumia,KEVIN,3 out of 5,r0000432
Best price for Men Running Shoes Outdoor Sport Sneakers Man Vulcanized Shoes Flat Casual Sneakers for Men Shoes 2026 New Brand Footwear Color-Beige Orange Size-EU41 1001610529,0,https://www.kilimall.co.ke/listing/10004811517,,kilimall,Anonymous,,r0000434
AILYONS Electric Kettle and Iron Box Bundle | 2.2L Stainless Steel Water Heater Jug &amp; Dry Iron with Automatic Shut-Off | Home Kitchen Appliance Set,0,https://www.kilimall.co.ke/listing/2438056-AILYONS-Electric-Kettle-22L-Stainless-Steel,,kilimall,Anonymous,,r0000435
Quality. The besttttt!!!,0,https://www.jumia.co.ke/xiaomi-redmi-15-4g-6.9-8gb-ram-256gb-7000mah-black-25-months-warranty-325669155.html,04-03-2026,jumia,Beryl,5 out of 5,r0000436
AMAZING laptop!!! best seller and limited stock! Buy now and thank me later!!!,1,,,synthetic,synthetic_generator,,r0000438
"Perfect earbuds 10/10!!! order today, risk free, and super fast delivery!!!",1,,,synthetic,synthetic_generator,,r0000441
battery health. Comfy and good sound quality,0,https://www.jumia.co.ke/oraimo-boompop-lite-enc-over-ear-wireless-headphones-gold-312876056.html,23-02-2026,jumia,Moses,5 out of 5,r0000445
perfect. The phone is oerfect,0,https://www.jumia.co.ke/itel-s26-ultra-6.78-256gb-8gb-ram-dual-sim-6000mah-blackblue-1-yr-wrty-325725329.html,05-03-2026,jumia,peter,5 out of 5,r0000446
Air Humidifier Cute Aroma Diffuser With LED Night Light Cool Mist Humidifiers For Bedroom Home Car Plants Purifier Humificador Home Appliances,0,https://www.kilimall.co.ke/listing/2457695-Air-Humidifier-Cute-Aroma-Diffuser-LED,,kilimall,Anonymous,,r0000447
Disappointed. The charger didn't charge upto now,0,https://www.jumia.co.ke/gueeton-stereo-f9-bluetooth-earphone-power-headset-35221857.html,27-02-2026,jumia,Isaac,4 out of 5,r0000448
"Best price for Lenovo ThinkPad X390 Yoga – Intel Core i5 8th Gen, 16GB RAM, 256GB SSD, 13.3&quot; Full HD Touchscreen, x360 Convertible, Windows 11 Pro with MS Office 2021, Premium Business Laptop Color-Black 1001764995",0,https://www.kilimall.co.ke/listing/1001764995-Lenovo-ThinkPad-X390-Yoga-Intel-Core-i5-8th-Gen-16GB-RAM-256GB-SSD-133-Full-HD-Touchscreen-x360-Convertible-Windows-11-Pro-with-MS-Office-2021-Premium-Business-Laptop,,kilimall,Anonymous,,r0000449
AMAZING blender!!! get yours and strongly recommend! Buy now and thank me later!!!,1,,,synthetic,synthetic_generator,,r0000450
"Ships from Syokimau/Mlolongo , select an address to view delivery times.",0,https://www.kilimall.co.ke/listing/1001031918-LIMETED-TIME-DEALSSamsung-Galaxy-A06-128GB4GB-MTK-Helio-G85-12nm-50MP-Dual-Camera-67-Large-Display-5000mAh-25W-TypeC-Charge-Android-14-Smart-Phones-Side-Fingerprint-Unlock-phoneFREEBIES,,kilimall,Anonymous,,r0000451
Limited Time Offer Hp Notebook 250G6 Intel Pentium 8GB RAM 256GB SSD Storage 15.6 Inch Screen Size With Windows and Office Installed Refurbished Computer | Notebook Laptop,0,https://www.kilimall.co.ke/listing/1001130860-Limited-Time-Offer-Hp-Notebook-250G6-Intel-Pentium-8GB-RAM-256GB-SSD-Storage-156-Inch-Screen-Size-With-Windows-and-Office-Installed-Refurbished-Computer-Notebook-Laptop,,kilimall,Anonymous,,r0000452
typ c output. Make the Type C port also an output,0,https://www.jumia.co.ke/kuhl-kuhl-k1-20000mah-power-bank-high-capacity-portable-charger-for-phones-usb-devices-326556329.html,23-02-2026,jumia,Amos,2 out of 5,r0000453
AMAZING shoe!!! highly rated and revolutionary! Buy now and thank me later!!!,1,,,synthetic,synthetic_generator,,r0000454
Good network coverage. Kazuri sana,0,https://www.jumia.co.ke/villaon-v110-1.77-1000mah-dual-sim-black-326370555.html,06-03-2026,jumia,Paul,5 out of 5,r0000455
Awesome. Bought it for my mom and she absolutely love it,0,https://www.jumia.co.ke/xiaomi-redmi-note-15-6.8-6gb-ram-128gb-6000mah-black-25-months-warranty-free-buds-6-play-326643216.html,,jumia,Anonymous,5 out of 5,r0000456
Best price for REDMI 15C 128GB Storage UPTO 8GB Ram 6.9&#x27;&#x27; LCD 50MP Main Camera 6000mAh 33W Fast Charger Android 15 Xiaomi Hyper OS 2 Side Fingerprint Smartphopne smart phones WITH FREE GIFTS!!! Color-Midnight Black Storage-128GB + 8(4+4)GB 1001494800,0,https://www.kilimall.co.ke/listing/1001494800-XIAOMI-REDMI-15C-128GB-8GB-69-50MP-Smartphone,,kilimall,Anonymous,,r0000457
"Ships from Mavoko , select an address to view delivery times.",0,https://www.kilimall.co.ke/listing/1000192714-realme-Note-50-90Hz-Smartphone,,kilimall,Anonymous,,r0000458
REDMI 15C 128GB Storage UPTO 8GB Ram 6.9&#39;&#39; LCD 50MP Main Camera 6000mAh 33W Fast Charger Android 15 Xiaomi Hyper OS 2 Side Fingerprint Smartphopne smart phones WITH FREE GIFTS!!!,0,https://www.kilimall.co.ke/listing/1001494800-XIAOMI-REDMI-15C-128GB-8GB-69-50MP-Smartphone,,kilimall,Anonymous,,r0000459
Refurbished Sony Vaio VJP131 Intel Core i5 5th generation laptop 4GB RAM 128GB SSD Lightweight Laptop good for Students &amp; Business USB 3.0 HDMI VGA Wi-Fi ports Bluetooth HD webcam Intel HD Graphics,0,https://www.kilimall.co.ke/listing/1001757614-Refurbished-Sony-Vaio-VJP131-Intel-Core-i5-5th-generation-laptop-4GB-RAM-128GB-SSD-Lightweight-Laptop-good-for-Students-Business-USB-30-HDMI-VGA-WiFi-ports-Bluetooth-HD-webcam-Intel-HD-Graphics,,kilimall,Anonymous,,r0000460
Faulty. They don't even go on let alone work,0,https://www.jumia.co.ke/richripple-sports-bluetooth-into-the-ear-neck-hanging-type-running-stereo-large-capacity-wireless-earphone-179381069.html,04-03-2026,jumia,JOHN,1 out of 5,r0000461
Best price for Electric Fan Portable Cooling for Laptops Silent Usb Fan for Home Officeoutdoor Desktop Cooler Camping Air Appliances Local fast delivery Color-Green 1001338947,0,https://www.kilimall.co.ke/listing/1001338947-Generic-Portable-Electric-Fan-for-Laptop-Desktop-Cooling,,kilimall,Anonymous,,r0000462
Overheating prot Color-Iron Box + Water Dispenser Pump 1001415714,0,https://www.kilimall.co.ke/listing/1001415714-AILYONS-High-Performance-Home-Appliance-Energy-Efficient-Dry-Iron-Box-Ironbox-FREE-GIFT-Rechargeable-Dining-Table-Water-Hand-Pump-Dispenser1000WCompact-designNonstick-soleplateOverheating-prot,,kilimall,Anonymous,,r0000463
Best price for Refurbished Sony Vaio VJP131 Intel Core i5 5th generation laptop 4GB RAM 128GB SSD Lightweight Laptop good for Students &amp; Business USB 3.0 HDMI VGA Wi-Fi ports Bluetooth HD webcam Intel HD Graphics Color-Black 4GB +128SSD 1001757614,0,https://www.kilimall.co.ke/listing/1001757614-Refurbished-Sony-Vaio-VJP131-Intel-Core-i5-5th-generation-laptop-4GB-RAM-128GB-SSD-Lightweight-Laptop-good-for-Students-Business-USB-30-HDMI-VGA-WiFi-ports-Bluetooth-HD-webcam-Intel-HD-Graphics,,kilimall,Anonymous,,r0000464
Like it. Good device at this price,0,https://www.jumia.co.ke/renewed-badili-samsung-galaxy-a20-smartphone-refurbished-android-phone-32gb-rom-3gb-ram-single-sim-black-free-32gb-memory-card.-203992828.html,23-06-2025,jumia,Hastings,5 out of 5,r0000465
AMAZING shoe!!! hurry up and perfect gift! Buy now and thank me later!!!,1,,,synthetic,synthetic_generator,,r0000466
absolutely shitty. Battery life is horrible,0,https://www.jumia.co.ke/richripple-sports-bluetooth-into-the-ear-neck-hanging-type-running-stereo-large-capacity-wireless-earphone-179381069.html,,jumia,Anonymous,1 out of 5,r0000467
AMAZING blender!!! world class and buy now! Buy now and thank me later!!!,1,,,synthetic,synthetic_generator,,r0000468
REDMI 15C 128GB Storage Upto 8(4+4)GB Ram 6.9&#39;&#39; FHD Immersive Display 50MP Main Cam +8MP front 6000mAh 33W Fast Charger Xiaomi Hyper OS Side Fingerprint Smartphone smart phones,0,https://www.kilimall.co.ke/listing/10004045425,,kilimall,Anonymous,,r0000469
Best price for Lenovo Touchscreen Chromebook 4GB RAM FHD 12&#x27; Display Lightweight Fast Notebook 500GB Cloud Storage Upgradable Online Work Students Laptop Multitasking x360 Plus Free 16GB Flash Disk or Wireless Mouse Color-Black 1001625181,0,https://www.kilimall.co.ke/listing/1001625181-Lenovo-Chromebook-4GB-RAM-FHD-12-Notebook,,kilimall,Anonymous,,r0000470
"Perfect bag 10/10!!! hot deal, dont miss, and super fast delivery!!!",1,,,synthetic,synthetic_generator,,r0000471
Brand New Samsung Galaxy A05S 128GB+4GB 50MP Triple Camera Snapdragon 680 6.7&quot; 90Hz Display Android 13 5000mAh 25W Type-C Charge Smart Phones phone,0,https://www.kilimall.co.ke/listing/3056589-Samsung-Galaxy-A05S-128GB-Smartphone,,kilimall,Anonymous,,r0000472
increase battery capacity. Amoled screen and the fingerprint,0,https://www.jumia.co.ke/xiaomi-redmi-note-15-6.77-8gb-ram-256gb-6000mah-black-25-months-warranty-free-buds-6-play-326642290.html,23-02-2026,jumia,Dorcas,5 out of 5,r0000473
Best price for 【LIMITED OFFER】Euroken Euro55-4G-G 50L Home Improvement Free Standing Full Gas Cooker Kitchen Appliance With Gas Oven 4 Burners 50X55Cm Color-Black 1001103226,0,https://www.kilimall.co.ke/listing/1001103226-Euroken-50L-Standing-Gas-Cooker-4-Burners,,kilimall,Anonymous,,r0000474
"It typically features a 3-speed control panel, adjustable tilt, and wide o Color-White Size-16 inch 1001646722",0,https://www.kilimall.co.ke/listing/1001646722-Ailyons-16inch-Wall-Fan,,kilimall,Anonymous,,r0000475
"Best speaker ever, luxury. long lasting. Don't miss this deal!!!",1,,,synthetic,synthetic_generator,,r0000476
Unbeatable kettle! unbelievable! buy this! Five stars!!!,1,,,synthetic,synthetic_generator,,r0000477
Unbeatable shoe! buy this! best purchase! Five stars!!!,1,,,synthetic,synthetic_generator,,r0000478
AMAZING kettle!!! world class and first class! Buy now and thank me later!!!,1,,,synthetic,synthetic_generator,,r0000481
I love it.. This is my first time purchasing a smartwatch. So far am loving it. I am testing the battery to see how it holds up,0,https://www.jumia.co.ke/oraimo-watch-nova-2-2.01-amoled-screen-smart-watch-325730826.html,11-12-2025,jumia,kevin kwendo,5 out of 5,r0000482
"A good purchase. Loving every specs of this phone. A good camera, battery and sleek appearance. I recommend",0,https://www.jumia.co.ke/xiaomi-redmi-note-15-6.8-6gb-ram-128gb-6000mah-black-25-months-warranty-free-buds-6-play-326643216.html,02-03-2026,jumia,Vellawin,5 out of 5,r0000485
"its good product. l just like it ,it's a nice phone",0,https://www.jumia.co.ke/tecno-spark-40-6.67-hd-8gb-ram-128gb-dual-sim-50mp-5200mah-with-free-gifts-airpods-led-watch-powerbank-for-you-titanium-grey-323688387.html,23-02-2026,jumia,Peter,5 out of 5,r0000486
"Best price for Ramtons sandwich maker tooster Ramtons is a leading manufacturer of electronic home appliances. Their products are affordable, innovative and durable. For every household and kitchen need, Ramtons h Color-White 1001792375",0,https://www.kilimall.co.ke/listing/1001792375-Ramtons-sandwich-maker-tooster-Ramtons-is-a-leading-manufacturer-of-electronic-home-appliances-Their-products-are-affordable-innovative-and-durable-For-every-household-and-kitchen-need-Ramtons-h,,kilimall,Anonymous,,r0000487
I like it. Love it and so nice and good,0,https://www.jumia.co.ke/desktop-smartphone-holder-foldable-phone-stand-black-generic-mpg416630.html,23-02-2026,jumia,FRANKLIN,5 out of 5,r0000488
⚡ FLASH OFFER ⚡ – 1PC Premier 90L Single Door Refrigerator Energy Saving Compact Fridge Freezer Low Noise Durable Home Appliance,0,https://www.kilimall.co.ke/listing/1001810993-FLASH-OFFER-1PC-Premier-90L-Single-Door-Refrigerator-Energy-Saving-Compact-Fridge-Freezer-Low-Noise-Durable-Home-Appliance,,kilimall,Anonymous,,r0000489
Refurbished ThinkPad Yoga 11e Touch Screen x360 Intel Celeron 4GB Ram 128GB SSD 11.6 inches Laptop,0,https://www.kilimall.co.ke/listing/1001773856-Refurbished-ThinkPad-Yoga-11e-Touch-Screen-x360-Intel-Celeron-4GB-Ram-128GB-SSD-116-inches-Laptop,,kilimall,Anonymous,,r0000492
LIMITED OFFERS!!! BRAND NEW SAMSUNG GALAXY A17 128GB/256GB+4GB/6GB/8GB 6.7&quot; Super AMOLED Display 50MP Triple Camera Android 15 IP54 Waterproof 5000mAh 25W Type-C Charge AI Smart Phones phone,0,https://www.kilimall.co.ke/listing/1001768450-LIMITED-OFFERS-BRAND-NEW-SAMSUNG-GALAXY-A17-128GB256GB4GB6GB8GB-67-Super-AMOLED-Display-50MP-Triple-Camera-Android-15-IP54-Waterproof-5000mAh-25W-TypeC-Charge-AI-Smart-Phones-phone,,kilimall,Anonymous,,r0000493
Best price for 2PCS Men&#x27;s Fashion Classic Mens Watches Versatile Trend Business Calendar Quartz Watch Alloy Bracelet Color-Golden shell black belt 3026181,0,https://www.kilimall.co.ke/listing/19879727-2PCS-Mens-Fashion-Classic-Mens-Watches-Versatile-Trend-Business-Calendar-Quartz-Watch-Alloy-Bracelet-Golden-shell-black-belt,,kilimall,Anonymous,,r0000494
"Perfect blender 10/10!!! ultimate, bargain, and super fast delivery!!!",1,,,synthetic,synthetic_generator,,r0000495
Best price for Dell Latitude 3190 x360 Touchscreen Intel Pentium 4GB RAM 128GB SSD 12 Inch Screen Size Refurbished Laptop With Windows 10 Pro and Microsoft Office Installed Computer Notebook Techno Supreme Suppliers Color-Gray 1001687001,0,https://www.kilimall.co.ke/listing/1001687001-Dell-Latitude-3190-x360-Touchscreen-Intel-Pentium-4GB-RAM-128GB-SSD-12-Inch-Screen-Size-Refurbished-Laptop-With-Windows-10-Pro-and-Microsoft-Office-Installed-Computer-Notebook-Techno-Supreme-Suppliers,,kilimall,Anonymous,,r0000496
Redmi 15C. Good product as advertised,0,https://www.jumia.co.ke/redmi-15c-byxiaomi-4g-6.9-6gb-ram-128gb-6000mah-black-25-months-warranty-325507985.html,04-03-2026,jumia,Peter,5 out of 5,r0000497
"Perfect blender 10/10!!! guaranteed, money back, and super fast delivery!!!",1,,,synthetic,synthetic_generator,,r0000501
Improvement. Improve on sound,0,https://www.jumia.co.ke/villaon-v5606-1.77-1000mah-feature-phone-dual-sim-black-326370531.html,25-02-2026,jumia,EMMANUEL MARCOS,4 out of 5,r0000503
itel P55 24(8+16)GB RAM + 128GB 6.6&quot; 90Hz Display Game Phones Dual SIM 4G Network 50MP Camera 18W Fast Charging 5000mAh Battery Fingerprint And Face Unlock Smart Phones,0,https://www.kilimall.co.ke/listing/1000418514-itel-P55-24-816GB-128GB-66-90Hz-Smartphone,,kilimall,Anonymous,,r0000504
I love it. It works so well,0,https://www.jumia.co.ke/oraimo-highway-15-15.5w-car-charger-with-3-in-1-cable-263386522.html,12-02-2026,jumia,Lorna,5 out of 5,r0000505
comment. The phone was perfectly the one but the accompaniments were all fake,0,https://www.jumia.co.ke/redmi-15c-byxiaomi-6.9-upto-8gb-extended-ram-128gb-6000mah-dual-sim-black-1-yrwrty-led-watch-earpods-powerbank-325233783.html,27-02-2026,jumia,Danvas,2 out of 5,r0000506
Unbeatable watch! top quality! deluxe! Five stars!!!,1,,,synthetic,synthetic_generator,,r0000507
Unbeatable bag! free shipping! perfect! Five stars!!!,1,,,synthetic,synthetic_generator,,r0000508
"Best price for LIMITED TIME DEALS!!!! BRAND NEW CORN C16 PRO MAX 6.6&quot; STORAGE ROM 64GB RAM 5GB STRONG BATTERY 5000 mAh DOUBLE SIM CARD SMART PHONE ON OFFER FINGERPRINT FACE UNLOCK,8MP SEILFE 13MP TYPE-C Color-Black 1001582778",0,https://www.kilimall.co.ke/listing/1001582778-CALUS-C16-PRO-MAX-66-5G-Smartphone,,kilimall,Anonymous,,r0000510
Best price for LIMITED TIME DEALS!!Samsung Galaxy A06 64GB&#x2F;128GB+4GB 50MP Camera 6.7&quot; 90Hz MTK Helio G85 (12nm) 5000mAh 25W Type-C Charge Android 14 Side Fingerprint Unlock phone Smart Phone+FREE GIFTS Color-Green Storage-64GB 1001319381,0,https://www.kilimall.co.ke/listing/1001319381-Samsung-Galaxy-A06-64GB128GB-Smartphone,,kilimall,Anonymous,,r0000513
60 litres ecomax deep freezerThe Ecomax energy-saving chest freezer is a small-sized home appliance that is perfect for storing all your frozen foods. The freezer has a capacity of 60 liters and hence,0,https://www.kilimall.co.ke/listing/1001724804-60-litres-ecomax-deep-freezerThe-Ecomax-energysaving-chest-freezer-is-a-smallsized-home-appliance-that-is-perfect-for-storing-all-your-frozen-foods-The-freezer-has-a-capacity-of-60-liters-and-hence,,kilimall,Anonymous,,r0000515
"tecno spark 40, impressed. Perfect as advertised",0,https://www.jumia.co.ke/tecno-spark-40-6.67-hd-up-to-8gb-ram-128gb-rom-dual-sim-50mp-5200-mah-led-watch-powerbank-airpods-325541835.html,23-02-2026,jumia,Maureen,5 out of 5,r0000517
Best price for Brand New Chuwi Laptop CoreBook X 7430U 512GB+16GB 14&quot; IPS Screen 2K Ultra-Smooth Multitasking Win 11 WiFi6 Bluetooth 5.2 65W USB-C PD Charging Color-Gray 1001744092,0,https://www.kilimall.co.ke/listing/1001744092-Brand-New-Chuwi-Laptop-CoreBook-X-7430U-512GB16GB-14-IPS-Screen-2K-UltraSmooth-Multitasking-Win-11-WiFi6-Bluetooth-52-65W-USBC-PD-Charging,,kilimall,Anonymous,,r0000518
"Perfect watch 10/10!!! top-notch, guaranteed satisfaction, and super fast delivery!!!",1,,,synthetic,synthetic_generator,,r0000519
Unbeatable watch! improved! game changer! Five stars!!!,1,,,synthetic,synthetic_generator,,r0000521
I like it. Just the way it should be,0,https://www.jumia.co.ke/oraimo-spacebuds-neo-anc-spatial-audio-true-wireless-earphones-light-gold-326145067.html,02-03-2026,jumia,Oscar,5 out of 5,r0000522
AMAZING shoe!!! long-lasting and limited stock! Buy now and thank me later!!!,1,,,synthetic,synthetic_generator,,r0000523
Best price for REDMI 15C 128GB ROM 8(4+4) GB Ram 6.9&#x27;&#x27; LCD 50MP Main Camera 8MP selfie camera 6000mAh 33W Fast Charger Android 15 Xiaomi Hyper OS 2 Mediatek Side Fingerprint smart phones + FREE GIFTS FOR YOU Color-Midnight black Storage-128GB+ 8(4+4 )GB 1001491460,0,https://www.kilimall.co.ke/listing/1001491460-XIAOMI-REDMI-15C-128GB-8GB-RAM-69-50MP-Smartphone,,kilimall,Anonymous,,r0000525
Best price for REDMI 15C 128GB Storage Upto 8(4+4)GB Ram 6.9&#x27;&#x27; FHD Immersive Display 50MP Main Cam +8MP front 6000mAh 33W Fast Charger Xiaomi Hyper OS Side Fingerprint Smartphone smart phones Color-Midnight black Storage-128GB+ 8(4+4 )GB 1001431457,0,https://www.kilimall.co.ke/listing/10004045425,,kilimall,Anonymous,,r0000526
"so far, so good.. I like its features",0,https://www.jumia.co.ke/xiaomi-redmi-15-4g-6.9-8gb-ram-256gb-7000mah-black-25-months-warranty-325669155.html,23-02-2026,jumia,CALISTUS,5 out of 5,r0000529
CLEARING SALE&gt;&gt;&gt;&gt;EXTENSION ; 4 WAY EXTENSION WHITE WITH A 3M LONG CABLE WHICH CAN WITHHOLD ALL HOME APPLIANCES,0,https://www.kilimall.co.ke/listing/1001729462-CLEARING-SALEEXTENSION-4-WAY-EXTENSION-WHITE-WITH-A-3M-LONG-CABLE-WHICH-CAN-WITHHOLD-ALL-HOME-APPLIANCES,,kilimall,Anonymous,,r0000530
Best price for Refurbished Dell Latitude 7280 INTEL CORE i5 - 6300U 6th Generation @ 2.60GHz | 8GB RAM | 256GB SSD | Refurbished Laptop Computer | Notebook | Windows 11 and Office Installed | Color-Black 1001505808,0,https://www.kilimall.co.ke/listing/1001505808-Refurbished-Dell-Latitude-7280-Laptop-Notebook,,kilimall,Anonymous,,r0000531
"Lenovo ThinkPad X390 Yoga – Intel Core i5 8th Gen, 16GB RAM, 256GB SSD, 13.3&quot; Full HD Touchscreen, x360 Convertible, Windows 11 Pro with MS Office 2021, Premium Business Laptop",0,https://www.kilimall.co.ke/listing/1001764995-Lenovo-ThinkPad-X390-Yoga-Intel-Core-i5-8th-Gen-16GB-RAM-256GB-SSD-133-Full-HD-Touchscreen-x360-Convertible-Windows-11-Pro-with-MS-Office-2021-Premium-Business-Laptop,,kilimall,Anonymous,,r0000533
I hate it. It looses network,0,https://www.jumia.co.ke/renewed-badili-samsung-galaxy-a20-smartphone-refurbished-android-phone-32gb-rom-3gb-ram-single-sim-black-free-32gb-memory-card.-203992828.html,17-04-2025,jumia,Josphart,1 out of 5,r0000534
AMAZING laptop!!! approved and best ever! Buy now and thank me later!!!,1,,,synthetic,synthetic_generator,,r0000535
I like it. Clear display. Aesthetically pleasing,0,https://www.jumia.co.ke/infinix-smart-10-6.67-4gb-ram-64gb-dual-sim-5000-mah-4g-titanium-silver-1yr-wrty-325385273.html,16-10-2025,jumia,Bryan,5 out of 5,r0000536
Refurbished Apple MacBook Pro 13&quot; Core i5 2.4GHz 8GB RAM 500GB HDD (Mid 2012) MacOS Laptop Silver + Bag,0,https://www.kilimall.co.ke/listing/1001258085-Refurbished-Apple-MacBook-Pro-13-Core-i5-24GHz-8GB-RAM-500GB-HDD-Mid-2012-MacOS-Laptop-Silver-Bag,,kilimall,Anonymous,,r0000537
"Best price for DELL Chromebook 3180 Laptop Computer, 11.6 Inch Laptop PC, Intel Celeron N3060, 4GB RAM, 16GB SSD, Web Camera, Wi-Fi, Bluetooth, HDMI, Chrome OS, Refurb Color-Black 1001695736",0,https://www.kilimall.co.ke/listing/1001695736-DELL-Chromebook-3180-Laptop-Computer-116-Inch-Laptop-PC-Intel-Celeron-N3060-4GB-RAM-16GB-SSD-Web-Camera-WiFi-Bluetooth-HDMI-Chrome-OS-Refurb,,kilimall,Anonymous,,r0000538
">>>EXTENSION ; 4 WAY EXTENSION WHITE WITH A 3M LONG CABLE WHICH CAN WITHHOLD ALL HOME APPLIANCES"">",0,https://www.kilimall.co.ke/listing/1001729462-CLEARING-SALEEXTENSION-4-WAY-EXTENSION-WHITE-WITH-A-3M-LONG-CABLE-WHICH-CAN-WITHHOLD-ALL-HOME-APPLIANCES,,kilimall,Anonymous,,r0000539
I like it. Its pretty cool thanks Jumia,0,https://www.jumia.co.ke/oraimo-spacebuds-lite-sound360-anti-lost-true-wireless-earbuds-black-326442264.html,11-02-2026,jumia,Emmanuel,4 out of 5,r0000540
"HP EliteBook 830 G5/6, Intel Core i5 8Th generation, Refurbished laptop ,8GB RAM &amp; 256 GB SSD Storage, FHD",0,https://www.kilimall.co.ke/listing/1001765971-HP-EliteBook-830-G56-Intel-Core-i5-8Th-generation-Refurbished-laptop-8GB-RAM-256-GB-SSD-Storage-FHD,,kilimall,Anonymous,,r0000541
Unbeatable earbuds! top quality! ultimate! Five stars!!!,1,,,synthetic,synthetic_generator,,r0000543
WiFi routers &amp; CCTV systems,0,https://www.kilimall.co.ke/listing/1001663098-Haier-Vestwoods-Lithium-Battery-for-Home-Appliances,,kilimall,Anonymous,,r0000544
"I like it.. Nice phone for simple use, long battery life",0,https://www.jumia.co.ke/simi-s240-feature-phone-2.4inch-dual-sim-card-2500mah-325418761.html,19-12-2025,jumia,Kaburu,5 out of 5,r0000546
"Best price for Brand New Touchscreen Lenovo Chromebook Notebook PC 11&quot; Intel LPDDR 4GB 32GB Storage Chrome OS Ash Gray Portable Laptop Plus Free Wireless Mouse, OTG Adapter and Free 16GB Flash Disk Color-Black 1001673674",0,https://www.kilimall.co.ke/listing/1001673674-Lenovo-Chromebook-11-Notebook-PC,,kilimall,Anonymous,,r0000548
phone.is good. Gifts like powerbank are terrible,0,https://www.jumia.co.ke/tecno-spark-40-6.67-hd-8gb-ram-128gb-dual-sim-5200mah-grey-free-led-watchearpodspowerbank-323701040.html,06-03-2026,jumia,Brenda,2 out of 5,r0000550
This shoe changed my life!!! long lasting. best-selling. Order today!!!,1,,,synthetic,synthetic_generator,,r0000553
[Tech Week] Brand New Samsung Galaxy A06 64GB+4GB MTK Helio G85 (12nm) 50MP Dual Camera 6.7&quot; Large Display 5000mAh 25W Type-C Charge Android 14 Dual SIM Smart Phones Side Fingerprint Unlock phone,0,https://www.kilimall.co.ke/listing/1000299072-Samsung-Galaxy-A06-64GB-50MP-5000mAh,,kilimall,Anonymous,,r0000554
Best price for High Strength Steel Pipe High load-bearing capacity 5-layer Simple Assemble Shoe Rack Floor Coat and Hat Rack Shoe Integrated Household Storage Living room Bathroom Hangers hall rack Color-Black Size-as picture 2448926,0,https://www.kilimall.co.ke/listing/17969350,,kilimall,Anonymous,,r0000555
"REDMI 15. I honestly l0ve the phone, and i also received the buds as indicated. Thanks so much jumia for your fast delivery",0,https://www.jumia.co.ke/xiaomi-redmi-note-15-6.8-6gb-ram-128gb-6000mah-black-25-months-warranty-free-buds-6-play-326643216.html,06-03-2026,jumia,Brenda,5 out of 5,r0000556
Great product. Affordable price,0,https://www.jumia.co.ke/htc3288qs-32-inch-qled-smart-android-tv-black1yr-wrty-vitron-mpg9595721.html,02-03-2026,jumia,Maxwell,5 out of 5,r0000557
Unbeatable blender! official! best buy! Five stars!!!,1,,,synthetic,synthetic_generator,,r0000558
Baby Phone Toy Music Sound Telephone Sleeping Toys With Teether Simulation Phone Kids Infant Early Educational Learning Toy Birthday Gift,0,https://www.kilimall.co.ke/listing/10004787655-Baby-Phone-Toy-Music-Sound-Telephone-Sleeping-Toys-With-Teether-Simulation-Phone-Kids-Infant-Early-Educational-Learning-Toy-Birthday-Gift-Pink,,kilimall,Anonymous,,r0000559
ElectroMate 2 Burner Stainless Steel Gas Cooker – Durable Tabletop LPG Stove with Brass Burners &amp; Flame Control – Compact Cooking Appliance for Home Use,0,https://www.kilimall.co.ke/listing/10002226085-ElectroMate-2-Burner-Stainless-Steel-Gas-Cooker-Durable-Tabletop-LPG-Stove-with-Brass-Burners-Flame-Control-Compact-Cooking-Appliance-for-Home-Use-Silver,,kilimall,Anonymous,,r0000560
I like it. Just as i expected,0,https://www.jumia.co.ke/oraimo-spacebuds-lite-deep-bass-clear-calls-and-immersive-360-sound-40-hr-playtime-true-wireless-earbuds-black-325461606.html,09-02-2026,jumia,Susan,4 out of 5,r0000561
2PCS Men&#39;s Fashion Classic Mens Watches Versatile Trend Business Calendar Quartz Watch Alloy Bracelet,0,https://www.kilimall.co.ke/listing/19879727-2PCS-Mens-Fashion-Classic-Mens-Watches-Versatile-Trend-Business-Calendar-Quartz-Watch-Alloy-Bracelet-Golden-shell-black-belt,,kilimall,Anonymous,,r0000564
Unbeatable laptop! must-have! shop now! Five stars!!!,1,,,synthetic,synthetic_generator,,r0000566
