record_id,text,platform,source_url,user,date,rating,model_score,model_decision,seed_label,annotator_a_label,annotator_a_notes,annotator_b_label,annotator_b_notes,adjudicated_label,adjudication_notes,label_status
r0000276,long lasting single charge batterry. The single charge can last for days,jumia,https://www.jumia.co.ke/xiaomi-redmi-15-4g-6gb-ram-128gb-7000mah-grey-25-months-warranty.-325670447.html,Simon,12-01-2026,5 out of 5,,,0,,,,,,,pending
r0000277,"Ramtons sandwich maker tooster Ramtons is a leading manufacturer of electronic home appliances. Their products are affordable, innovative and durable. For every household and kitchen need, Ramtons h",kilimall,https://www.kilimall.co.ke/listing/1001792375-Ramtons-sandwich-maker-tooster-Ramtons-is-a-leading-manufacturer-of-electronic-home-appliances-Their-products-are-affordable-innovative-and-durable-For-every-household-and-kitchen-need-Ramtons-h,Anonymous,,,,,0,,,,,,,pending
r0000278,"Best laptop ever, luxury. brand new. Don't miss this deal!!!",synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000279,"Best blender ever, risk-free. money-back. Don't miss this deal!!!",synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000280,"【Limited Offer】 EUROKEN HS-26LC24T2 24&quot; INCH FULL SCREEN DISPLAY TELEVISION AC/DC DIGITAL LED TV WITH INBUILT DECODER FOR LOCAL CHANNELS WIDE COLOR ENHANCER, USB HDMI PORTS",kilimall,https://www.kilimall.co.ke/listing/1001653297-EUROKEN-HS26LC24T2-24-LED-TV,Anonymous,,,,,0,,,,,,,pending
r0000281,"Perfect shoe 10/10!!! unbelievable, special deal, and super fast delivery!!!",synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000282,"Best earbuds ever, special. top quality. Don't miss this deal!!!",synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000283,VITRON Lyons Volsmart IPCONE Hisense GLD,kilimall,https://www.kilimall.co.ke/listing/1001008317-Samsung-Galaxy-A16-128GB-Smartphone,Anonymous,,,,,0,,,,,,,pending
r0000284,AMAZING watch!!! must-buy and game-changer! Buy now and thank me later!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000285,Best price for 2L Kitchen Home Appliance BPA Free Interior Safe Material Electric Kettle Color-Multicolor 1001778481,kilimall,https://www.kilimall.co.ke/listing/1001778481-2L-Kitchen-Home-Appliance-BPA-Free-Interior-Safe-Material-Electric-Kettle,Anonymous,,,,,0,,,,,,,pending
r0000286,Fast Charger. Good and fast charger,jumia,https://www.jumia.co.ke/oraimo-highway-15-15.5w-car-charger-with-3-in-1-cable-263386522.html,Paul,09-12-2025,5 out of 5,,,0,,,,,,,pending
r0000287,Best price for LIMITED TIME DEAL!!Samsung Galaxy A07 128GB+4GB 6.7&quot; 90Hz PLS LCD Display (50+2)MP Camera 5000mAh Battery 25W Dual SIM Fingerprint Galaxy A07 AI Smartphone Smart phones+FREEBIES Color-Green Storage-64GB 1001636578,kilimall,https://www.kilimall.co.ke/listing/1001636578-Samsung-Galaxy-A07-128GB-Smartphone,Anonymous,,,,,0,,,,,,,pending
r0000288,fix overheating issue. Works ok but it over heats easily,jumia,https://www.jumia.co.ke/itel-a90-6.6-4gb-ram-128gb-dual-sim-5000mah-black-1yr-wrty-314345157.html,Emmanuel,05-03-2026,4 out of 5,,,0,,,,,,,pending
r0000289,bass. Grab one before the offer ends,jumia,https://www.jumia.co.ke/bensoo-m10-bluetooth-headsets-wireless-earphones-earbuds-ear-325032055.html,Anonymous,,5 out of 5,,,0,,,,,,,pending
r0000290,Best price for Colorful LED Lamp Electric Kettle 2L Kitchen Home Appliance BPA Free Interior Safe Material Kettle Color-Multicolor 1001778454,kilimall,https://www.kilimall.co.ke/listing/1001778454-Colorful-LED-Lamp-Electric-Kettle-2L-Kitchen-Home-Appliance-BPA-Free-Interior-Safe-Material-Kettle,Anonymous,,,,,0,,,,,,,pending
r0000291,Unbeatable speaker! official! high quality! Five stars!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000292,Best price for CLEARING SALE&gt;&gt;&gt;&gt;EXTENSION ; 4 WAY EXTENSION WHITE WITH A 3M LONG CABLE WHICH CAN WITHHOLD ALL HOME APPLIANCES Color-White 1001729462,kilimall,https://www.kilimall.co.ke/listing/1001729462-CLEARING-SALEEXTENSION-4-WAY-EXTENSION-WHITE-WITH-A-3M-LONG-CABLE-WHICH-CAN-WITHHOLD-ALL-HOME-APPLIANCES,Anonymous,,,,,0,,,,,,,pending
r0000293,"Best blender ever, top-notch. first class. Don't miss this deal!!!",synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000294,Best price for XIAOMI Redmi 14C 128GB Storage Up to 8GB Ram 50MP AI Dual Camera Immersive 6.88&quot; HD+ Display Up to 120Hz Refresh Rate Dual Sim 5160mAh Type Battery Elegant Glass Back Cover Smart Phone Color-Midnight Black Storage-128GB + 4GB 1000332494,kilimall,https://www.kilimall.co.ke/listing/1000332494-XIAOMI-Redmi-14C-128GB-Storage-Up-to-8GB-Ram-50MP-AI-Dual-Camera-Immersive-688-HD-Display-Up-to-120Hz-Refresh-Rate-Dual-Sim-5160mAh-Type-Battery-Elegant-Glass-Back-Cover-Smart-Phone,Anonymous,,,,,0,,,,,,,pending
r0000295,Good. Powerbank is a dump,jumia,https://www.jumia.co.ke/infinix-hot-60i-4g6.7-inch12-gb66ram128gb-rom-battery-5160mah-comes-with-free-gifts-airpods-led-watch-powerbank-for-you-neon-red-324994855.html,Alvin Githua,05-01-2026,5 out of 5,,,0,,,,,,,pending
r0000296,Vitron 43 inch QLED Smart TV HTC4300QFS Android Bluetooth Television Full HD Frameless TV with Netflix Youtube Television 1G+8G,kilimall,https://www.kilimall.co.ke/listing/2325142-Vitron-43-QLED-Smart-TV-HTC4300QFS,Anonymous,,,,,0,,,,,,,pending
r0000297,AMAZING bag!!! superb and number one! Buy now and thank me later!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000298,Lenovo Touchscreen Chromebook 4GB RAM FHD 12&#39; Display Lightweight Fast Notebook 500GB Cloud Storage Upgradable Online Work Students Laptop Multitasking x360 Plus Free 16GB Flash Disk or Wireless Mouse,kilimall,https://www.kilimall.co.ke/listing/1001625181-Lenovo-Chromebook-4GB-RAM-FHD-12-Notebook,Anonymous,,,,,0,,,,,,,pending
r0000299,I like it.. Good and perfect,jumia,https://www.jumia.co.ke/oraimo-spacebox-wireless-bluetooth-speaker-portable-8w-fm-grey-317633439.html,Robin,04-03-2026,4 out of 5,,,0,,,,,,,pending
r0000300,"AILYONS Electric Kettle + Free 4-Way Extension Cable – Coil-Less Water Heater &amp; Boiler Jug, Fast Boil, Stainless Steel, Durable &amp; Convenient Home Appliance Set",kilimall,https://www.kilimall.co.ke/listing/1001537186-AILYONS-Electric-Kettle-Stainless-Steel,Anonymous,,,,,0,,,,,,,pending
r0000301,"Perfect bag 10/10!!! improved, fast shipping, and super fast delivery!!!",synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000302,Best price for Refurbished OPPO F11 A9 Smart Phone 128GB+6GB 6.5&quot; 4000mAh Fingerprint unlock phone Dual SIM 4G phone Refurbished Phone SmartPhones Mobile Phones 128GB phone 4G Phone oppp phone smartphone Color-Random color Storage-6GB+128GB 1000377595,kilimall,https://www.kilimall.co.ke/listing/1000377595-Refurbished-OPPO-F11-A9-Smart-Phone-128GB6GB-65-4000mAh-Fingerprint-unlock-phone-Dual-SIM-4G-phone-Refurbished-Phone-SmartPhones-Mobile-Phones-128GB-phone-4G-Phone-oppp-phone-smartphone,Anonymous,,,,,0,,,,,,,pending
r0000303,💥 HOT OFFER 💥 – 1 PC Smartpro 180L Chest Deep Freezer Energy Saving Durable Home Appliance,kilimall,https://www.kilimall.co.ke/listing/1001811025-HOT-OFFER-1-PC-Smartpro-180L-Chest-Deep-Freezer-Energy-Saving-Durable-Home-Appliance,Anonymous,,,,,0,,,,,,,pending
r0000304,Best price for Brand New Dell Touchscreen X360 4GB RAM FHD 12&#x27; Display Lightweight Fast Notebook 128GB SSD Plus 500GB Cloud Storage Upgradable Online Work Laptop Multitasking Suitable for Student Windows 11 Color-Black 1001538919,kilimall,https://www.kilimall.co.ke/listing/1001538919-Lenovo-Chromebook-4GB-RAM-12-FHD,Anonymous,,,,,0,,,,,,,pending
r0000305,"I like it. Awesome, I'd encourage anyone looking to buy pods to buy this",jumia,https://www.jumia.co.ke/oraimo-spacebuds-lite-sound360-anti-lost-true-wireless-earbuds-black-326442264.html,Derrick,04-03-2026,5 out of 5,,,0,,,,,,,pending
r0000306,"Perfect fridge 10/10!!! first class, fan favorite, and super fast delivery!!!",synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000307,nice. I liked the delivery option and the package was good with a nice battery thank you jumia,jumia,https://www.jumia.co.ke/itel-itel-storm-ultra-2.02-hd-scratchproof-o23-metal-crafted-black-298479867.html,Jayden,04-03-2026,5 out of 5,,,0,,,,,,,pending
r0000308,"Military Watch Land Air Force Outdoor Sports Watches Army Men&#39;s twristwatch Swiss Braided watchband, Braided Wristband Nylon Watch Trend Matching Gifts Party Sports Running",kilimall,https://www.kilimall.co.ke/listing/14079876-Military-Watch-Land-Air-Force-Outdoor-Sports-Watches-Army-Mens-twristwatch-Swiss-Braided-watchband-Braided-Wristband-Nylon-Watch-Trend-Matching-Gifts-Party-Sports-Running-blackone-size,Anonymous,,,,,0,,,,,,,pending
r0000309,"Redmi note 15 pro... Excellent...I love this phone ..camera so clear,speaker is amazing",jumia,https://www.jumia.co.ke/xiaomi-redmi-note-15-pro-6.77-8gb-ram-256gb-dual-sim-6500mah-black-25-months-warranty-free-buds-6-play-326638116.html,Anonymous,,5 out of 5,,,0,,,,,,,pending
r0000310,infonix 60i just the best. Faster and keep charge for long time,jumia,https://www.jumia.co.ke/infinix-hot-60i-4g-6.7-6gb-ram-128gb-5160mah-dual-sim-sleek-black-1yr-wrty-324932236.html,DAVID,26-02-2026,5 out of 5,,,0,,,,,,,pending
r0000311,Best Premium Watch For Sure. This Watch was beyond my expectations for it's price. Love it ????,jumia,https://www.jumia.co.ke/itel-apex-n10-smartwatch-1.43-amoled-digital-compass-5atm-waterproof-tracking-by-gps-corning-gorilla-glassmultiple-sports-modes-dark-chrome-325411228.html,JUSTO,04-02-2026,5 out of 5,,,0,,,,,,,pending
r0000312,"Perfect earbuds 10/10!!! approved, high quality, and super fast delivery!!!",synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000313,Best price for Vitron 43 inch QLED Smart TV HTC4300QFS Android Bluetooth Television Full HD Frameless TV with Netflix Youtube Television 1G+8G Color-Black Size-43 inch 2325142,kilimall,https://www.kilimall.co.ke/listing/2325142-Vitron-43-QLED-Smart-TV-HTC4300QFS,Anonymous,,,,,0,,,,,,,pending
r0000314,Seller Center Download App Download our Cool FREE APP!,kilimall,https://www.kilimall.co.ke/listing/1000100017-Euroken-Euro6531EE-Standing-Gas-Cooker,Anonymous,,,,,0,,,,,,,pending
r0000315,(i7+16GB+256GB+13.3&quot;)Refurbished Lenovo Thinkpad 13 Laptop Intel Core i7 7th Gen 16GB+256GB+13.3&quot; Windows 11 Light Strong Student Professional Laptop great keyboard laptop,kilimall,https://www.kilimall.co.ke/listing/1001726867-i716GB256GB133Refurbished-Lenovo-Thinkpad-13-Laptop-Intel-Core-i7-7th-Gen-16GB256GB133-Windows-11-Light-Strong-Student-Professional-Laptop-great-keyboard-laptop,Anonymous,,,,,0,,,,,,,pending
r0000316,"I don't like it. It's not charging, it's takes a millenium to turn on",jumia,https://www.jumia.co.ke/tynix-pro4-leather-upgraded-verson-long-lasting-battery-wireless-bluetooth-earphone-325666066.html,Eve,02-02-2026,1 out of 5,,,0,,,,,,,pending
r0000317,Unbeatable bag! unbeatable! no-risk! Five stars!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000318,Amoled. Awesome amoled display,jumia,https://www.jumia.co.ke/itel-apex-n10-smartwatch-1.43-amoled-digital-compass-5atm-waterproof-tracking-by-gps-corning-gorilla-glassmultiple-sports-modes-dark-chrome-325411228.html,Stephen,02-03-2026,5 out of 5,,,0,,,,,,,pending
r0000319,legit phone. Used it for an year and and I love it,jumia,https://www.jumia.co.ke/itel-a90-6.6-4gb-ram-128gb-dual-sim-5000mah-black-1yr-wrty-314345157.html,Zeddie,04-03-2026,5 out of 5,,,0,,,,,,,pending
r0000320,clarity. Clear with good bass,jumia,https://www.jumia.co.ke/oraimo-spacebuds-lite-sound360-anti-lost-true-wireless-earbuds-black-326442264.html,Steven,05-03-2026,5 out of 5,,,0,,,,,,,pending
r0000321,its the best. It's perfect,jumia,https://www.jumia.co.ke/xiaomi-redmi-note-15-pro-6.77-8gb-ram-256gb-dual-sim-6500mah-black-25-months-warranty-free-buds-6-play-326638116.html,Kimani,09-02-2026,5 out of 5,,,0,,,,,,,pending
r0000322,Best price for Samsung Galaxy A17 256GB&#x2F;128GB+4GB&#x2F;6GB&#x2F;8GB 6.7&quot; Super AMOLED Display 50MP Triple Camera Android 15 IP54 Waterproof 5000mAh 25W Type-C Charge AI Smart Phones phone+FREE GIFTS Color-Black Storage-4+128GB 1001659510,kilimall,https://www.kilimall.co.ke/listing/1001659510-Samsung-Galaxy-A17-256GB-Smartphone,Anonymous,,,,,0,,,,,,,pending
r0000323,Gifts are a scam.. Why do you always advertise items with gifts that you know very well are faulty or lets say the sellers know its faulty. This has happened twice now. I cant return because the item i bought is functional bt lying to buyers is very bad. I have been your loyal customer for years and am very disappointed. Once bitten twice shy,jumia,https://www.jumia.co.ke/redmi-15c-byxiaomi-6.9-upto-8gb-extended-ram-128gb-6000mah-dual-sim-black-1-yrwrty-led-watch-earpods-powerbank-325233783.html,Ann,04-03-2026,2 out of 5,,,0,,,,,,,pending
r0000324,"Baby Fruit Feeder &amp; Silicone Pacifier Set | BPA-Free, Food-Grade for Safe Sucking &amp; Teething Relief | All-in-One Feeder Soother for 0-3 Years",kilimall,https://www.kilimall.co.ke/listing/10005136618-Baby-Fruit-Feeder-Silicone-Pacifier-Set-BPAFree-FoodGrade-for-Safe-Sucking-Teething-Relief-AllinOne-Feeder-Soother-for-03-Years-Brown,Anonymous,,,,,0,,,,,,,pending
r0000325,🔥 FREE Mouse | Lenovo ThinkPad Yoga 11E x360 | Convertible 2 in 1 | 4 GB RAM | 128 GB SSD | Touchscreen | 1080p FHD | 12&#39; Display | Reliable Business &amp; Studies Laptop.,kilimall,https://www.kilimall.co.ke/listing/1001483278-FREE-Mouse-Lenovo-ThinkPad-Yoga-11E-x360-Convertible-2-in-1-4-GB-RAM-128-GB-SSD-Touchscreen-1080p-FHD-12-Display-Reliable-Business-Studies-Laptop,Anonymous,,,,,0,,,,,,,pending
r0000326,"Best price for 🔥Top-Rated💎AILYONS Self-Service High Performance Home Appliance Energy Efficient Dry Iron Box, Ironbox + FREE GIFT Rechargeable Water Hand Pump Dispenser Color-Blue 1001482700",kilimall,https://www.kilimall.co.ke/listing/1001482700-TopRatedAILYONS-SelfService-High-Performance-Home-Appliance-Energy-Efficient-Dry-Iron-Box-Ironbox-FREE-GIFT-Rechargeable-Water-Hand-Pump-Dispenser,Anonymous,,,,,0,,,,,,,pending
r0000327,I like it. It's good. Works well,jumia,https://www.jumia.co.ke/itel-tws-budsplay-earbuds-4-mic-enc-calls-45ms-ultra-low-latency-360-degree-super-bass-technology-gaming-mode-co-branded-boomplay-321599461.html,Antony,15-08-2025,4 out of 5,,,0,,,,,,,pending
r0000328,"Best phone ever, ultimate. long-lasting. Don't miss this deal!!!",synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000329,its of a kind. Quality beyond doubt,jumia,https://www.jumia.co.ke/poco-c85-6.9-256gb-8gb-ram-dual-sim-6000mah-4g-black-25-months-warranty-325669322.html,Gradus,27-02-2026,5 out of 5,,,0,,,,,,,pending
r0000330,Best price for Refurbished Dell Latitude 3190 x360 Touchscreen Intel Pentium 4GB RAM 128GB SSD 12 Inch Refurbished Laptop With Windows 11 and Microsoft Office Installed Computer Notebook Refurbished Laptops Color-Black 1001746211,kilimall,https://www.kilimall.co.ke/listing/1001746211-Refurbished-Dell-Latitude-3190-x360-Touchscreen-Intel-Pentium-4GB-RAM-128GB-SSD-12-Inch-Refurbished-Laptop-With-Windows-11-and-Microsoft-Office-Installed-Computer-Notebook-Refurbished-Laptops,Anonymous,,,,,0,,,,,,,pending
r0000331,Unbeatable speaker! outstanding! brand new! Five stars!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000332,fast and reliable. Great photos,jumia,https://www.jumia.co.ke/redmi-15c-byxiaomi-6.9-8gb-ram-256gb-6000mah-dual-sim-black-1-yr-wrty-led-watch-earpods-cable-card-reader-power-bank-325233848.html,Juliah,05-03-2026,5 out of 5,,,0,,,,,,,pending
r0000333,"NEW ARRIVAL CORN C16 PRO MAX 6.6&quot; STORAGE ROM 64GB RAM 5GB STRONG BATTERY 5000 mAh DOUBLE SIM CARD SMART PHONE ON OFFER FINGERPRINT FACE UNLOCK,8MP SEILFE 13MP TYPE-C CHARGER Phone Smart Phone",kilimall,https://www.kilimall.co.ke/listing/1001172769-NEW-ARRIVAL-CORN-C16-PRO-MAX-66-STORAGE-ROM-64GB-RAM-5GB-STRONG-BATTERY-5000-mAh-DOUBLE-SIM-CARD-SMART-PHONE-ON-OFFER-FINGERPRINT-FACE-UNLOCK8MP-SEILFE-13MP-TYPEC-CHARGER-Phone-Smart-Phone,Anonymous,,,,,0,,,,,,,pending
r0000334,Samsung Galaxy A17 256GB/128GB+4GB/6GB/8GB 6.7&quot; Super AMOLED Display 50MP Triple Camera Android 15 IP54 Waterproof 5000mAh 25W Type-C Charge AI Smart Phones phone+FREE GIFTS,kilimall,https://www.kilimall.co.ke/listing/1001659510-Samsung-Galaxy-A17-256GB-Smartphone,Anonymous,,,,,0,,,,,,,pending
r0000335,good. phone.. I just like the phone ????,jumia,https://www.jumia.co.ke/tecno-spark-40-6.67-hd-up-to-8gb-ram-128gb-rom-dual-sim-50mp-5200mah-black-earpods-led-watch-power-bank-323751998.html,Ronny,04-03-2026,4 out of 5,,,0,,,,,,,pending
r0000336,AMAZING watch!!! bargain and worth every penny! Buy now and thank me later!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000337,Good. Not really bad ...thecamera is clear????... I'll come back after one year for more review inshallah,jumia,https://www.jumia.co.ke/infinix-hot-60i-4g-6.7-6gb-ram-128gb-5160mah-silver-1yr-wrty-325238710.html,Vicky,24-02-2026,3 out of 5,,,0,,,,,,,pending
r0000338,Unbeatable phone! buy this! add to cart! Five stars!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000339,AMAZING phone!!! best buy and order now! Buy now and thank me later!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000340,"Best price for LIMITED TIME DEALS!!!! BRAND NEW CORN C16 PRO MAX 6.6&quot; STORAGE ROM 64GB RAM 5GB STRONG BATTERY 5000 mAh DOUBLE SIM CARD SMART PHONE ON OFFER FINGERPRINT FACE UNLOCK,8MP SEILFE 13MP TYPE-C Color-Black 1001582765",kilimall,https://www.kilimall.co.ke/listing/1001582765-CALUS-C16-PRO-MAX-64GB-Smartphone,Anonymous,,,,,0,,,,,,,pending
r0000341,Infinix. It works well...Love it and it was delivered on time,jumia,https://www.jumia.co.ke/infinix-hot-60i-4g6.7-inch12-gb66ram128gb-rom-battery-5160mah-comes-with-free-gifts-airpods-led-watch-powerbank-for-you-neon-red-324994855.html,Sophia,03-02-2026,4 out of 5,,,0,,,,,,,pending
r0000342,They do not charge and tend to drain very quickly. They do not charge and tend to drain very quickly,jumia,https://www.jumia.co.ke/bensoo-f9-bluetooth-headsets-wireless-earphones-earbuds-ear-325148603.html,Maureen,04-03-2026,1 out of 5,,,0,,,,,,,pending
r0000343,"Perfect phone 10/10!!! best seller, top quality, and super fast delivery!!!",synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000344,Vestwoods Lithium Battery by Haier,kilimall,https://www.kilimall.co.ke/listing/1001663098-Haier-Vestwoods-Lithium-Battery-for-Home-Appliances,Anonymous,,,,,0,,,,,,,pending
r0000345,Unbeatable kettle! best choice! genuine! Five stars!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000346,High Strength Steel Pipe High load-bearing capacity 5-layer Simple Assemble Shoe Rack Floor Coat and Hat Rack Shoe Integrated Household Storage Living room Bathroom Hangers hall rack,kilimall,https://www.kilimall.co.ke/listing/17969350,Anonymous,,,,,0,,,,,,,pending
r0000347,Refurbished Dell Latitude 7280 INTEL CORE i5 - 6300U 6th Generation @ 2.60GHz | 8GB RAM | 256GB SSD | Refurbished Laptop Computer | Notebook | Windows 11 and Office Installed |,kilimall,https://www.kilimall.co.ke/listing/1001505808-Refurbished-Dell-Latitude-7280-Laptop-Notebook,Anonymous,,,,,0,,,,,,,pending
r0000348,recheck before dispatch. Too bad it won't start n the charging system ain't working,jumia,https://www.jumia.co.ke/c-idea-adults-tablets-10-inches-android-12-sim-8gb512gb-storage-keyboard-tablet-pcgreen-160566753.html,Anonymous,,1 out of 5,,,0,,,,,,,pending
r0000349,I love it!. Excellent TV for the Price!,jumia,https://www.jumia.co.ke/tv-32-inches-qled-smart-tv-frameless-bluetooth-android14-wifi-digital-netflix-youtube-prime-32-television-1-year-warranty-new-launch-price-wall-mount-free-gift-itel-mpg9993922.html,Anonymous,,5 out of 5,,,0,,,,,,,pending
r0000350,Best price for AILYONS Electric Kettle and Iron Box Bundle | 2.2L Stainless Steel Water Heater Jug &amp; Dry Iron with Automatic Shut-Off | Home Kitchen Appliance Set Color-Silver 2438056,kilimall,https://www.kilimall.co.ke/listing/2438056-AILYONS-Electric-Kettle-22L-Stainless-Steel,Anonymous,,,,,0,,,,,,,pending
r0000351,Alice. Working perfectly,jumia,https://www.jumia.co.ke/redmi-15c-byxiaomi-6.9-4gb-ram-128gb-6000mah-dual-sim-1-year-warranty-black-ledwatchearpodscablecardreaderpowerbank-325233796.html,Alice,23-02-2026,5 out of 5,,,0,,,,,,,pending
r0000352,Unbeatable bag! five star! premium quality! Five stars!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000353,I like it. It's generally okay,jumia,https://www.jumia.co.ke/itel-smartwatch-lux-l1-up-to-30-days-battery-life2.01-hd-screen-ip68-waterproof-600mah-big-battery-isw-l1-black-313073763.html,Jim,19-01-2026,5 out of 5,,,0,,,,,,,pending
r0000354,Best price for Refurbished OPPO A3 F7 Smart Phone 128GB+4GB 6.23&quot; 3500mAh phone Dual SIM 4G phone Refurbished Phone SmartPhones Mobile Phones 128GB phone 4G Phone oppp phone smartphone Color-Random color Storage-6GB+128GB 1000378067,kilimall,https://www.kilimall.co.ke/listing/1000378067-Refurbished-OPPO-A3-F7-Smart-Phone-128GB4GB-623-3500mAh-phone-Dual-SIM-4G-phone-Refurbished-Phone-SmartPhones-Mobile-Phones-128GB-phone-4G-Phone-oppp-phone-smartphone,Anonymous,,,,,0,,,,,,,pending
r0000355,Best price for Refurbished FUJITSU U938 Laptop Core i5 7th Generation 2.75 GHz 8 GB RAM 256GB SSD 13.3 inch Full HD Display Ultra-Light 22 lbs Windows 10 Pro HDMI USB Ethernet ports Color-Black 8+256 GB 1001176799,kilimall,https://www.kilimall.co.ke/listing/1001176799-Refurbished-FUJITSU-U938-Laptop-Core-i5-7th-Generation-275-GHz-8-GB-RAM-256GB-SSD-133-inch-Full-HD-Display-UltraLight-22-lbs-Windows-10-Pro-HDMI-USB-Ethernet-ports,Anonymous,,,,,0,,,,,,,pending
r0000356,Best price for [Tech Week] Brand New Samsung Galaxy A06 64GB+4GB MTK Helio G85 (12nm) 50MP Dual Camera 6.7&quot; Large Display 5000mAh 25W Type-C Charge Android 14 Dual SIM Smart Phones Side Fingerprint Unlock phone Color-Black Storage-64GB+4GB 1000299072,kilimall,https://www.kilimall.co.ke/listing/1000299072-Samsung-Galaxy-A06-64GB-50MP-5000mAh,Anonymous,,,,,0,,,,,,,pending
r0000357,Unbeatable laptop! strongly recommend! cheapest! Five stars!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000358,LIMITED TIME DEAL!!Samsung Galaxy A07 128GB+4GB 6.7&quot; 90Hz PLS LCD Display (50+2)MP Camera 5000mAh Battery 25W Dual SIM Fingerprint Galaxy A07 AI Smartphone Smart phones+FREEBIES,kilimall,https://www.kilimall.co.ke/listing/1001636578-Samsung-Galaxy-A07-128GB-Smartphone,Anonymous,,,,,0,,,,,,,pending
r0000359,Computers &amp; office equipment,kilimall,https://www.kilimall.co.ke/listing/1001663098-Haier-Vestwoods-Lithium-Battery-for-Home-Appliances,Anonymous,,,,,0,,,,,,,pending
r0000360,AMAZING shoe!!! authentic and awesome! Buy now and thank me later!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000361,"Best laptop ever, low price. limited offer. Don't miss this deal!!!",synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000362,good. Is worth it's price,jumia,https://www.jumia.co.ke/oraimo-spacebuds-lite-true-wireless-earbuds-sound360-anti-lost-black-325602719.html,Ken,27-02-2026,5 out of 5,,,0,,,,,,,pending
r0000363,"DELL Chromebook 3180 Laptop Computer, 11.6 Inch Laptop PC, Intel Celeron N3060, 4GB RAM, 16GB SSD, Web Camera, Wi-Fi, Bluetooth, HDMI, Chrome OS, Refurb",kilimall,https://www.kilimall.co.ke/listing/1001695736-DELL-Chromebook-3180-Laptop-Computer-116-Inch-Laptop-PC-Intel-Celeron-N3060-4GB-RAM-16GB-SSD-Web-Camera-WiFi-Bluetooth-HDMI-Chrome-OS-Refurb,Anonymous,,,,,0,,,,,,,pending
r0000364,Best price for [New Arrivals] M-HORSE CAMON 40 PRO+ 128GB + 8GB (4+4GB) RAM 6.8&quot; 16MP Selfie 32MP REAR CAMERA 5000mAh Battery Type-C Dual SIM 4G Side Fingerprint IP64 Smart Phones + FREE GIFTS JUST FOR YOU Color-GRAY Storage-128GB+ 8(4+4 )GB 1001771873,kilimall,https://www.kilimall.co.ke/listing/1001771873-New-Arrivals-MHORSE-CAMON-40-PRO-128GB-8GB-44GB-RAM-68-16MP-Selfie-32MP-REAR-CAMERA-5000mAh-Battery-TypeC-Dual-SIM-4G-Side-Fingerprint-IP64-Smart-Phones-FREE-GIFTS-JUST-FOR-YOU,Anonymous,,,,,0,,,,,,,pending
r0000365,"Best shoe ever, best seller. life-changing. Don't miss this deal!!!",synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000366,Best price for Air Humidifier Cute Aroma Diffuser With LED Night Light Cool Mist Humidifiers For Bedroom Home Car Plants Purifier Humificador Home Appliances Color-Green Size-one size 2457695,kilimall,https://www.kilimall.co.ke/listing/2457695-Air-Humidifier-Cute-Aroma-Diffuser-LED,Anonymous,,,,,0,,,,,,,pending
r0000367,Best price for Lenovo 100e Chromebook 4GB 32GB eMMC SD Flash Memory Up to 256GB 11.6 Inch Chromebook HD - Intel N-Series N100-4 With Chrome OS English Keyboard Student Laptop Color-Black 1001536233,kilimall,https://www.kilimall.co.ke/listing/1001536233-Lenovo-100e-Chromebook-116-Inch,Anonymous,,,,,0,,,,,,,pending
r0000368,AMAZING watch!!! highly recommend and limited offer! Buy now and thank me later!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000369,Unbeatable fridge! perfect gift! fantastic! Five stars!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000370,Fast charging. It is fast charging and also gives a nice ambience color at night. Good product,jumia,https://www.jumia.co.ke/oraimo-highway-15-15.5w-car-charger-with-3-in-1-cable-263386522.html,Jay,29-12-2025,5 out of 5,,,0,,,,,,,pending
r0000371,"Best blender ever, powerful. money back. Don't miss this deal!!!",synthetic,,synthetic_generator,,,,,1,,,,,,,pending
